,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
10,0.011652240879945085,0.0,0.0,0.020173779109675043,0.0,0.0,0.14565301099931358,0.0058261204399725425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058261204399725425,0.0,0.0,0.0215633423180593,0.0026954177897574125,0.0,0.005390835579514825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011652240879945085,0.0,0.0,0.005390835579514825,0.0,0.0,0.11069628835947833,0.0,0.0,0.0,0.005390835579514825,0.0026954177897574125,0.005390835579514825,0.011652240879945085,0.05826120439972543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39617618991813297,0.0,0.0058261204399725425,0.0,0.0058261204399725425,0.0,0.0,0.025999899549647584,0.0026954177897574125,0.0,0.011216956019487367,0.017478361319917632,0.0,0.0,0.034956722639835264,0.0,0.02330448175989017,0.0058261204399725425,0.0
11,0.0,0.010452961672473868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006968641114982578,0.024390243902439025,0.0,0.0,0.0,0.0,0.035418597960553654,0.0,0.0,0.07026180353546654,0.0,0.0,0.042770833999296744,0.028066361921810567,0.0,0.0,0.0,0.0,0.0,0.0,0.050123070038039834,0.0,0.0,0.3686666879774958,0.028641754307451334,0.0,0.0,0.0,0.04567976217114727,0.0,0.0,0.0,0.0,0.085925262922354,0.014129079691845412,0.07761403957420965,0.0,0.0,0.0,0.0,0.0,0.014320877153725667,0.0,0.007160438576862833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214813157305885,0.0,0.0,0.042962631461177,0.0214813157305885,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.20398009950248755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12935323383084577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.009950248756218905,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.009950248756218905,0.10945273631840796,0.0,0.0,0.0,0.0,0.3482587064676617,0.0,0.16417910447761194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.007046134467013068,0.0,0.0,0.0,0.0,0.0,0.0,0.021138403401039205,0.0,0.0,0.07801920957329553,0.0,0.0,0.007046134467013068,0.0,0.025704613446701306,0.0,0.0,0.014092268934026136,0.0,0.0,0.023224689025350336,0.060541646984726805,0.0,0.0,0.0,0.011612344512675168,0.0,0.0,0.03523067233506534,0.007046134467013068,0.0,0.021138403401039205,0.021138403401039205,0.0,0.0,0.0,0.0045662100456621,0.0,0.0,0.0,0.0,0.021138403401039205,0.034443394740985664,0.07254763029444182,0.0,0.007046134467013068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021138403401039205,0.0,0.0,0.08455361360415682,0.0,0.0,0.36639899228467954,0.014092268934026136,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031162136832239933,0.0,0.06931728065748687,0.0,0.0,0.0,0.0,0.0,0.03274817965539616,0.0,0.0,0.016851704996034902,0.0,0.0,0.006993006993006996,0.030837718982048894,0.0,0.0,0.0,0.0,0.0,0.0,0.04801384182827483,0.0,0.0,0.0044517338331771334,0.048969072164948474,0.0,0.0,0.0,0.008903467666354267,0.0,0.0,0.0,0.0,0.03561387066541707,0.10204743709898353,0.017806935332708534,0.0,0.006993006993006996,0.0,0.0,0.0,0.0044517338331771334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022258669165885668,0.0,0.0,0.07567947516401127,0.0,0.0,0.3917525773195878,0.017806935332708534,0.0044517338331771334,0.0
15,0.0,0.033063938618925835,0.047242966751918164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05430179028132993,0.0,0.07101790281329924,0.0,0.0,0.0,0.0,0.0,0.04030690537084399,0.0,0.0,0.06377493606138109,0.0,0.0,0.0,0.007120204603580563,0.0,0.0,0.007120204603580563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023529411764705885,0.0,0.0,0.04272122762148338,0.0023529411764705885,0.0,0.0,0.007058823529411766,0.0,0.0,0.016531969309462918,0.0,0.0,0.0,0.0,0.0,0.0,0.026005115089514072,0.0,0.0,0.20648593350383634,0.0,0.0,0.0,0.31328900255754477,0.007120204603580563,0.007120204603580563,0.0,0.0,0.0
16,0.0,0.023791893371108465,0.03238788190979042,0.0,0.01046328192910724,0.0,0.0,0.0,0.0,0.013328611442001224,0.0,0.0,0.0,0.0,0.0,0.15508193554618332,0.0,0.0,0.05804706867132417,0.0,0.0,0.0,0.0,0.0,0.0057306590257879654,0.0,0.01046328192910724,0.07324297350375068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01046328192910724,0.0,0.01046328192910724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01046328192910724,0.0,0.0,0.0,0.02952255239689643,0.0,0.0,0.02665722288400245,0.0,0.0,0.0,0.0,0.0,0.0,0.03238788190979042,0.0,0.0,0.1569492289366086,0.0,0.0,0.0,0.2825086120858955,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.013559322033898308,0.0,0.0,0.0,0.0,0.0,0.003389830508474577,0.0,0.0,0.003389830508474577,0.0,0.0,0.0,0.0,0.0,0.014293785310734466,0.0,0.0,0.014293785310734466,0.0,0.0,0.08163841807909605,0.0,0.0,0.006779661016949154,0.0,0.07412429378531075,0.07338983050847459,0.0,0.0,0.07073446327683618,0.0,0.0,0.1557627118644068,0.0,0.0,0.05717514124293786,0.013559322033898308,0.0,0.0,0.0,0.0,0.014293785310734466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05717514124293786,0.05717514124293786,0.014293785310734466,0.0,0.0,0.0,0.003389830508474577,0.0,0.0,0.0,0.0,0.0,0.0,0.02858757062146893,0.014293785310734466,0.014293785310734466,0.1715254237288136,0.0,0.0
18,0.0,0.02194890453215217,0.023807640591631728,0.0,0.0,0.0018587360594795536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17709404413509447,0.0457565451237839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007434944237918214,0.018231432413193065,0.0,0.1878114371589021,0.0,0.0,0.0,0.0,0.0,0.0018587360594795536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1093885944791584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018231432413193065,0.0,0.0,0.0,0.0,0.0,0.003717472118959107,0.0,0.0,0.0546942972395792,0.0,0.0,0.0,0.30993435102428213,0.0,0.0,0.0,0.0,0.0
19,0.006993470551191543,0.0,0.0,0.0,0.01773225945444301,0.0,0.0,0.0,0.0,0.0,0.0,0.03920983726094595,0.0,0.01822942560737132,0.03970700341387426,0.0,0.0,0.003745318352059926,0.0,0.0,0.0,0.0,0.047694806270922416,0.0,0.0,0.04295515561300588,0.12936263299194592,0.0,0.0,0.0,0.0,0.006993470551191543,0.0,0.014981273408239704,0.0,0.0,0.0,0.04196082330714926,0.0,0.013986941102383086,0.0,0.02896821451062279,0.0,0.0,0.013986941102383086,0.0,0.05594776440953234,0.011235955056179778,0.011235955056179778,0.0,0.0,0.0,0.0,0.0,0.0,0.006993470551191543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24477146929170399,0.0,0.0,0.16784329322859703,0.02098041165357463,0.0,0.0
20,0.0,0.0,0.0,0.008848216720705432,0.0017696433441410859,0.0032786885245901626,0.05839823035665584,0.0017696433441410859,0.0,0.0,0.014157146753128687,0.0,0.0017696433441410859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006557377049180325,0.0,0.0,0.0,0.0,0.0,0.0,0.0017696433441410859,0.0,0.0,0.0,0.0,0.0,0.0,0.0032786885245901626,0.0,0.0,0.43710190600284826,0.0,0.0,0.0,0.0,0.0032786885245901626,0.01311475409836065,0.0,0.028314293506257374,0.0,0.0,0.0,0.0,0.0035392866882821717,0.0,0.0,0.29376079512742026,0.0,0.03539286688282173,0.008587618557013421,0.0032786885245901626,0.0017696433441410859,0.0,0.0,0.0,0.0017696433441410859,0.0032786885245901626,0.0,0.0,0.0,0.010617860064846517,0.0035392866882821717,0.0035392866882821717,0.028314293506257374,0.0
21,0.006493506493506494,0.0,0.0,0.06254774637127579,0.0,0.0,0.3185637891520245,0.0,0.0,0.0,0.013273491214667685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02654698242933537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013273491214667685,0.03982047364400306,0.0,0.0,0.0,0.0,0.0,0.07964094728800612,0.0,0.0,0.02654698242933537,0.019766997708174177,0.013273491214667685,0.0,0.006493506493506494,0.013273491214667685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02654698242933537,0.013273491214667685,0.013273491214667685,0.0,0.01948051948051948,0.0,0.0,0.0430672268907563,0.0,0.0,0.06254774637127579,0.0,0.0,0.0,0.11946142093200918,0.0,0.013273491214667685,0.0,0.0
22,0.0,0.0,0.0,0.0,0.009104663817588192,0.0,0.0,0.0,0.0,0.00723329705624718,0.0,0.0717755421654766,0.0,0.005361930294906166,0.012595227351153346,0.0,0.0,0.002680965147453083,0.0,0.04633291747405303,0.0,0.0,0.0,0.004552331908794096,0.0,0.033485520133782816,0.01633796087383537,0.0,0.0,0.0,0.004552331908794096,0.0,0.0,0.004552331908794096,0.005361930294906166,0.0,0.002680965147453083,0.061861279961776344,0.0,0.0,0.0,0.024380856316194622,0.0,0.0,0.0,0.0,0.018209327635176385,0.00804289544235925,0.00723329705624718,0.0,0.0,0.0,0.0,0.0,0.004552331908794096,0.0,0.0,0.0,0.0,0.0,0.002680965147453083,0.0,0.0,0.004552331908794096,0.0,0.0,0.5553844928728797,0.0,0.0,0.03641865527035277,0.03641865527035277,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.16539626187741469,0.0,0.05797222512268979,0.0,0.011026417458494312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032786885245901644,0.0,0.0,0.0,0.0,0.0,0.0,0.016393442622950824,0.0,0.016393442622950824,0.006557377049180329,0.0,0.0,0.013114754098360657,0.0,0.0,0.011026417458494312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6119661689464342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02756604364623578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032786885245901644,0.0,0.0,0.011026417458494312,0.0,0.0,0.005513208729247156,0.0,0.005513208729247156,0.005513208729247156,0.0
24,0.0,0.0,0.07019411618581213,0.0,0.0,0.0,0.0,0.0,0.0,0.13754923879484723,0.0,0.0,0.0,0.0,0.0,0.03367756130451755,0.01575641435111253,0.0,0.03151282870222506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035842293906810036,0.02292487313247454,0.0,0.0,0.0,0.007878207175556266,0.0,0.0,0.0,0.0,0.007878207175556266,0.01575641435111253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023634621526668793,0.0,0.0,0.0,0.146846942758792,0.0,0.0,0.10319741651584513,0.0,0.0,0.0,0.0,0.0,0.0,0.041555768480073814,0.0,0.0,0.15756414351112533,0.0,0.0,0.0,0.12605131480890025,0.0,0.0,0.01575641435111253,0.0,0.0
25,0.0,0.0,0.0027100271002710027,0.0,0.1773512817095384,0.0,0.0,0.0,0.0,0.0,0.0,0.027322404371584702,0.0,0.01919232307077169,0.013772268870229686,0.0,0.0,0.034208538806699544,0.0027100271002710027,0.03838464614154338,0.0,0.0,0.041094673241814386,0.0,0.0,0.0,0.03691856590697054,0.0,0.0,0.0,0.006886134435114843,0.0,0.0,0.01919232307077169,0.0,0.0,0.005420054200542005,0.13083655426718202,0.0,0.006886134435114843,0.0,0.05882091607801324,0.0,0.0,0.0,0.01084010840108401,0.08951974765649295,0.0027100271002710027,0.04798080767692923,0.0,0.0,0.0,0.0,0.0,0.013772268870229686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02065840330534453,0.0,0.0,0.0964058820916078,0.03443067217557421,0.0,0.027544537740459372,0.013772268870229686,0.0,0.0
26,0.0,0.0,0.0,0.0,0.020672061928219566,0.0,0.0,0.0,0.0,0.0,0.0,0.053395496129486276,0.0,0.058585503166783966,0.05383532723434202,0.0,0.004310344827586208,0.0,0.0,0.16194581280788178,0.0,0.0,0.021111893033075303,0.0,0.008180858550316679,0.062016185784658694,0.0,0.0,0.0,0.0,0.020672061928219566,0.0,0.0,0.03360309641097819,0.0,0.0,0.016361717100633357,0.032723434201266714,0.0,0.0,0.0,0.012491203377902887,0.0,0.0,0.0,0.0,0.008180858550316679,0.01724137931034483,0.024982406755805774,0.0,0.004310344827586208,0.0,0.0,0.0,0.024542575650950037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13907459535538352,0.0,0.0,0.1963406052076003,0.008180858550316679,0.0,0.0
27,0.0,0.015646671289875173,0.004464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.013457871012482664,0.0,0.0,0.0,0.0,0.0,0.07621792649098473,0.015625,0.0,0.24443047850208047,0.0,0.0,0.0,0.0,0.0,0.013436199722607489,0.0,0.0,0.0,0.0,0.0,0.004485957004160887,0.0,0.0,0.0,0.0,0.0,0.0,0.01794382801664355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02242978502080444,0.0,0.0,0.0,0.006696428571428571,0.0,0.0,0.0,0.004485957004160887,0.0,0.0,0.0,0.0,0.0,0.015668342579750347,0.0,0.0,0.0358876560332871,0.0,0.0,0.0,0.4710254854368932,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.014245014245014244,0.0,0.032388663967611336,0.0,0.010196431249062827,0.0,0.0,0.0,0.0,0.2651072124756335,0.0,0.0,0.0,0.0,0.020392862498125653,0.0,0.0,0.004048582995951417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09176788124156544,0.0,0.0,0.0,0.0,0.0,0.024291497975708502,0.03658719448193132,0.030589293747188485,0.0,0.0,0.016194331983805668,0.0,0.0,0.06492727545359124,0.0,0.0713750187434398,0.0,0.15294646873594242,0.020392862498125653,0.008097165991902834,0.016194331983805668,0.0,0.0,0.0,0.0,0.008097165991902834,0.010196431249062827,0.0,0.0,0.0,0.0,0.040785724996251306,0.010196431249062827,0.0
29,0.023110066588327458,0.0,0.0,0.010053531792662227,0.0,0.0,0.27144535840188017,0.0,0.010053531792662227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05026765896331114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010053531792662227,0.0,0.0,0.0,0.1355268311790051,0.0,0.0,0.03016059537798668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0703747225486356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13069591330460895,0.020107063585324454,0.0,0.0,0.003003003003003003,0.0,0.0,0.0,0.1215563389476433,0.0,0.0,0.0,0.0,0.0,0.03016059537798668,0.0,0.0,0.010053531792662227,0.0
30,0.010876900480330276,0.0,0.0,0.0,0.02175380096066055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014092334563931563,0.0,0.0,0.0,0.06724623873605652,0.0,0.0,0.0,0.0,0.003215434083601286,0.0,0.0,0.003215434083601286,0.017307768647532848,0.003215434083601286,0.0,0.0,0.0,0.0435076019213211,0.0,0.003215434083601286,0.08455400738358937,0.0,0.0,0.3020920169901949,0.0,0.028184669127863125,0.032630701440990825,0.028184669127863125,0.0,0.0,0.0,0.0,0.02175380096066055,0.012861736334405145,0.003215434083601286,0.0,0.003215434083601286,0.0,0.0,0.003215434083601286,0.0,0.010876900480330276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010876900480330276,0.0,0.0,0.0,0.1849073081656147,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035971223021582736,0.0,0.05474056508982758,0.0,0.0035971223021582736,0.0,0.0035971223021582736,0.0,0.024416221212973755,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0035971223021582736,0.014388489208633094,0.0,0.0,0.007194244604316547,0.02775209999598087,0.0,0.0,0.024416221212973755,0.014649732727784252,0.013363610787347775,0.018246855029942527,0.0035971223021582736,0.0,0.0,0.0,0.019532976970379003,0.1513805715204373,0.0035971223021582736,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.04394919818335276,0.08635103090711789,0.014649732727784252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004883244242594751,0.0,0.3955427836501748,0.0,0.0
32,0.16152206520881032,0.0,0.0,0.006473513854898557,0.0,0.0,0.17525854582774145,0.0,0.0,0.0,0.004184100418410043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006276150627615064,0.0,0.00876292729138707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03067024551985475,0.0,0.0,0.0,0.04093313333859636,0.0020920502092050216,0.004184100418410043,0.0,0.01752585458277414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01752585458277414,0.0,0.0,0.0,0.01922317833741218,0.0,0.0,0.008368200836820086,0.0,0.0,0.01732849135549065,0.03067024551985475,0.0,0.0,0.245361964158838,0.0,0.0,0.004381463645693535,0.0
33,0.0,0.0,0.0,0.0,0.017047231779793552,0.0,0.0,0.0,0.0,0.0,0.0,0.02517985611510791,0.0,0.017985611510791363,0.044494838911479505,0.0,0.0,0.0,0.008523615889896776,0.034094463559587104,0.0,0.0,0.0035971223021582727,0.0,0.0,0.024241476384110096,0.04128870816390365,0.0,0.0,0.0,0.008523615889896776,0.017047231779793552,0.0,0.0,0.0,0.0,0.03503284329058492,0.042618079449483884,0.008523615889896776,0.0,0.0,0.012120738192055048,0.0,0.0,0.0,0.0,0.042618079449483884,0.022912105098529867,0.31060369096027524,0.0,0.0,0.0,0.007194244604316545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042618079449483884,0.0,0.0,0.21309039724741938,0.017047231779793552,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004608294930875575,0.0,0.004608294930875575,0.0,0.06514740231046019,0.0,0.0,0.0,0.0,0.023357111293478942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977211034656903,0.0676093680954485,0.0,0.0,0.0,0.0,0.0,0.1281484754750331,0.011678555646739471,0.03932832523199292,0.023357111293478942,0.011678555646739471,0.0,0.0,0.0,0.0,0.03503566694021842,0.0,0.0,0.0,0.0,0.0,0.011678555646739471,0.0,0.05839277823369735,0.09311280853481471,0.0,0.0,0.0,0.0,0.0,0.0,0.011678555646739471,0.0,0.0,0.0,0.0,0.0,0.0,0.011678555646739471,0.2569282242282684,0.0,0.0
